id_student,id_site,date,sum_click
11103,75,145,17
11659,375,201,19
10299,517,18,19
10752,402,124,21
10725,488,148,24
10668,552,56,18
10906,372,245,13
11882,41,48,21
11155,278,51,21
11944,304,174,18
10012,337,117,21
10869,223,162,12
11715,559,204,19
10021,230,140,16
10195,16,198,21
10864,546,134,21
11384,555,240,21
11202,405,207,28
11706,546,35,11
11531,139,213,27
11995,345,45,20
10247,434,38,20
11913,481,38,15
11773,267,122,21
11146,476,227,16
10377,123,125,20
11745,290,103,22
11414,99,137,13
11400,477,100,27
10667,134,19,16
11112,559,72,20
10184,543,174,21
11291,299,145,24
11438,376,153,20
10980,459,47,28
11830,347,10,20
11408,21,247,24
11781,401,125,27
10449,232,192,19
11767,120,167,19
11068,330,73,26
10606,415,231,22
11628,117,173,16
11181,390,115,14
11969,235,184,21
10806,245,93,25
10625,300,96,22
11405,161,239,18
10499,348,52,26
10949,598,59,26
11727,12,141,24
11390,26,18,25
11981,35,185,20
10627,296,129,28
11690,428,214,17
10367,277,215,15
11386,245,218,20
11589,234,23,20
11426,530,117,26
10545,95,26,18
10391,317,94,22
10433,348,27,21
10006,112,20,18
10084,560,169,21
11110,231,149,22
11824,298,107,20
11080,380,20,25
11704,351,197,17
11703,397,21,19
10174,218,200,18
10600,246,122,18
10136,2,63,16
10704,132,18,22
11256,47,18,17
10368,438,173,23
11329,117,50,17
11216,500,1,17
11021,34,31,22
10815,30,220,19
10177,332,247,15
11233,271,155,16
11004,270,145,15
10441,344,205,22
10729,538,121,13
10120,60,236,20
11453,575,190,18
11194,526,229,15
10235,33,115,17
11929,141,232,17
10200,580,246,19
11741,71,103,17
11814,52,216,23
10368,140,163,21
11717,493,249,15
10720,145,101,22
11663,466,163,15
11033,366,175,26
11425,160,224,19
10106,66,240,26
10772,280,143,27
10107,151,148,25
10666,579,103,19
10660,465,11,38
10463,566,134,20
10239,576,95,22
11514,189,111,23
10722,59,100,16
10409,342,40,21
11538,86,76,26
10166,337,188,22
11483,366,36,27
11425,280,82,17
10593,336,189,22
10516,528,122,17
10777,433,148,25
11032,539,137,27
10675,540,114,17
10058,81,140,16
11073,555,98,15
10104,374,6,20
10267,101,90,12
10061,189,249,18
11260,126,59,20
11311,521,112,29
11838,54,211,20
10019,580,58,22
11339,49,23,33
11056,388,57,17
10996,483,18,11
11033,152,122,25
11769,560,34,19
11855,314,45,16
10322,295,3,19
10116,297,85,13
11867,8,138,21
10158,55,249,8
10985,347,17,22
10575,561,2,17
11682,162,186,21
11317,228,60,25
10540,41,169,19
11985,170,10,19
11630,120,236,17
11664,61,102,22
10238,327,182,12
10005,346,160,22
11230,174,6,27
10056,46,74,21
11304,219,66,24
11916,265,191,26
10502,69,197,20
11995,549,70,18
11216,471,239,18
11906,531,65,19
11625,391,184,15
11066,13,91,14
11773,100,176,23
10278,437,235,18
11860,75,50,26
11658,508,27,23
11302,21,118,18
11535,342,33,19
10150,13,93,23
11885,323,240,12
11390,39,91,27
11685,565,138,24
10710,486,33,21
10408,210,7,22
11760,371,79,26
11868,531,112,22
10353,100,213,26
10984,523,135,19
11728,288,15,20
10175,238,180,19
10077,265,175,19
11384,57,146,27
10488,71,42,11
11391,294,232,23
11160,353,167,19
11761,567,223,27
11104,46,223,18
11003,279,31,26
10033,304,95,18
11011,478,66,22
11176,597,104,16
11110,415,30,28
11563,120,198,20
10062,486,29,29
10462,564,74,16
10404,173,152,21
10350,300,47,10
10223,576,145,18
10177,156,131,28
11249,68,236,21
10144,94,109,24
10531,321,173,20
10117,591,88,21
10696,217,70,22
10264,213,164,26
10797,520,108,21
10933,180,30,21
10345,412,193,19
10822,547,46,13
11050,333,216,16
10600,92,7,16
11083,533,22,25
10335,306,111,18
10404,317,136,24
11799,288,63,20
11807,322,52,17
11301,89,40,17
10278,590,26,21
10076,533,89,23
11254,148,65,27
10166,373,181,19
11393,418,121,15
10310,265,164,19
11517,514,13,21
10626,471,193,29
11966,414,133,20
11265,182,226,20
10085,189,227,34
11516,316,138,23
10733,470,175,23
11737,514,230,23
11215,495,37,20
10602,552,142,22
10214,170,12,25
10635,589,71,20
11814,473,125,16
10138,111,54,20
11014,67,222,16
10791,209,17,14
11839,393,59,22
10856,266,110,14
11157,460,115,20
11690,214,246,21
11422,242,86,17
11977,226,233,16
11328,299,245,29
10987,105,60,13
11335,227,49,20
11832,557,125,23
11043,589,41,22
10099,344,227,26
11567,49,42,14
11458,589,244,18
11265,83,38,20
10527,336,82,21
10418,290,221,18
10462,306,177,21
11107,298,151,18
11396,109,234,19
10430,558,131,26
10335,489,8,31
11237,186,30,22
10408,32,140,28
10189,158,164,22
11278,215,182,19
11859,241,68,20
10551,297,60,20
11690,493,202,33
10554,573,93,22
10057,64,104,28
10847,300,108,19
11866,234,84,16
10814,172,174,26
11747,28,151,22
11764,32,211,23
11422,577,171,19
10534,28,48,19
10230,367,204,16
10123,541,137,31
11624,578,36,18
11400,501,94,22
11205,63,243,18
11198,471,95,25
11933,565,159,24
11328,251,9,21
10208,85,196,24
10751,459,123,22
11830,262,171,18
11922,293,103,21
11106,213,3,11
10654,166,19,18
11557,414,159,12
10165,394,137,22
10241,563,32,20
10957,170,132,14
10558,225,183,24
11531,167,151,23
11875,266,236,24
10672,311,75,22
11171,352,48,19
10382,560,130,15
10604,508,101,27
11169,240,180,24
11243,238,43,13
10163,296,12,22
11192,115,166,16
10060,361,73,16
10981,350,157,20
10349,373,172,13
11808,146,117,10
10974,85,72,19
10797,89,168,24
10780,155,37,14
10827,123,35,16
11048,551,124,13
11484,490,118,17
11153,327,121,24
10250,534,236,18
10267,45,28,15
11198,330,160,25
10645,78,182,21
10829,377,14,25
11176,190,243,19
11194,406,194,26
11522,424,75,23
10331,476,153,22
10661,121,113,14
11123,500,240,20
11882,70,52,22
10805,68,118,18
10163,155,136,30
11926,87,21,16
10077,358,184,15
11076,265,31,22
11266,69,102,20
10061,309,69,21
10271,506,209,15
10073,509,175,20
10953,150,187,17
10925,174,226,18
11073,234,225,23
11691,350,162,21
10167,430,43,24
11378,295,242,20
11489,325,148,30
11690,443,93,18
11610,433,218,18
10057,511,88,10
11308,566,50,17
10166,239,54,15
10507,411,19,30
10640,189,175,25
10948,444,59,20
11883,211,170,18
11902,178,82,15
11875,158,153,18
11817,466,141,26
11600,13,249,20
11149,343,235,14
10006,236,49,19
11405,354,29,13
10738,597,7,22
11666,116,97,14
10190,582,234,15
10705,293,242,27
10920,46,172,16
11953,114,83,25
11443,480,128,25
10086,205,190,12
11596,164,19,23
10603,360,128,20
10863,451,186,18
11688,376,108,17
11335,408,162,23
11573,244,16,20
11236,533,184,16
11851,158,204,27
11778,413,217,17
11770,545,62,15
11584,112,102,15
10158,138,167,24
10601,95,232,22
11801,439,84,19
10158,219,15,21
10249,257,46,22
10244,484,161,24
11755,487,206,17
11753,446,108,21
10219,180,44,26
10856,432,26,26
10797,397,20,19
10170,535,200,17
10454,541,241,17
10051,112,82,20
10690,62,51,15
11499,411,197,26
11500,340,150,22
10795,597,58,19
10239,540,36,18
11114,499,186,24
10572,304,85,19
10823,143,8,22
11248,327,236,28
11739,471,32,16
10118,167,116,18
10989,333,7,15
11234,4,170,23
11524,544,63,20
10405,240,199,19
11675,481,215,22
11041,276,19,16
10749,404,87,19
10516,384,85,25
11594,281,89,18
11367,431,122,11
11931,354,190,18
10713,531,229,23
11188,378,58,16
11267,102,152,17
11855,117,242,23
10354,188,108,21
11135,420,91,19
10804,576,12,16
11754,515,208,16
10410,221,201,22
11650,145,59,20
10328,15,79,20
10870,579,218,15
11459,425,149,26
10586,50,131,18
11478,308,160,15
10526,31,135,12
10676,572,3,30
11979,288,234,21
11686,98,193,20
10997,500,204,25
10292,308,68,25
11721,546,67,16
10529,465,211,14
11141,365,129,16
11667,383,147,17
10868,359,152,18
11304,189,48,23
11562,464,197,14
11681,105,225,20
10202,510,226,21
10918,68,137,18
11739,58,225,14
10355,202,124,25
10596,185,200,17
10256,496,1,17
11743,25,39,29
10304,577,234,23
11414,544,111,24
11707,55,40,20
10869,334,156,19
11495,492,77,17
10019,335,233,16
11168,308,161,21
11660,88,178,20
11013,25,32,16
11463,176,127,18
10729,8,179,21
10432,505,143,11
11721,364,24,24
10239,574,153,24
11831,355,78,13
10949,161,30,22
11516,236,175,7
11148,484,227,21
10867,341,83,21
10839,101,120,19
10977,510,218,18
11296,496,14,17
10813,359,82,18
10553,420,239,18
10927,584,75,20
11075,447,231,19
10778,321,4,21
11797,97,173,17
11366,498,36,30
11575,282,98,20
11601,279,180,16
11373,535,248,22
10544,227,117,11
10178,119,76,17
11180,113,124,18
11840,126,222,12
11768,403,155,20
11759,131,159,30
11221,364,198,23
10273,247,17,16
10053,246,186,17
11857,268,68,19
10337,579,168,28
11177,534,38,20
10133,486,173,13
11133,426,37,19
10207,165,157,17
11298,458,82,23
11807,371,154,22
11496,235,175,25
10372,501,134,20
11428,304,177,21
11660,574,148,21
10093,223,213,17
10278,256,231,14
11017,181,104,13
11755,266,150,29
11287,482,215,27
10266,470,24,19
10207,44,137,13
11459,508,115,25
11339,544,247,31
11895,596,104,25
10492,555,111,13
11698,398,235,19
11112,213,205,18
10566,61,90,21
10943,598,62,12
11210,169,219,18
11928,279,16,15
11518,283,190,18
11888,88,187,24
11705,500,63,12
11760,101,213,27
10865,480,201,23
11792,189,160,17
10932,489,145,15
10081,139,124,23
10677,330,51,21
11835,73,219,17
10183,255,229,17
10399,581,214,27
10191,200,113,21
11135,23,194,20
10374,147,49,16
11602,433,79,19
11614,450,19,18
10587,398,76,20
10554,54,169,20
11111,523,39,24
11887,369,136,15
11790,196,27,28
10745,140,9,26
11611,598,238,14
11004,443,157,26
11029,78,93,23
10753,402,232,26
10669,373,22,22
10692,224,54,16
11345,438,246,10
11164,261,195,23
11008,89,150,21
11221,275,15,13
11059,301,235,18
10135,223,246,28
10566,34,84,23
10795,39,104,18
11787,452,7,17
10819,465,109,31
11231,180,204,10
11550,3,113,19
10423,472,167,32
11187,184,132,18
10718,116,176,15
10177,186,18,13
11933,48,58,19
10008,131,188,17
11532,108,43,14
11334,242,97,20
10795,67,164,23
10440,262,190,19
11009,487,162,21
11551,365,166,22
10486,540,114,21
10625,146,185,18
11999,406,190,14
10794,304,168,15
10165,90,175,27
11090,32,126,18
10595,170,208,25
11653,337,106,17
11022,353,248,17
11999,519,163,19
11713,118,205,19
11757,129,45,20
10347,70,166,27
10060,217,226,28
11698,357,174,20
10029,554,110,20
10711,32,51,19
11020,56,68,26
10175,145,84,24
11454,174,173,25
11650,4,13,23
11378,365,214,15
10313,480,111,29
11554,478,112,24
11902,26,79,26
11351,542,244,24
11504,213,89,23
11569,75,158,23
11145,184,59,16
10670,483,201,24
11925,15,6,28
11158,566,78,20
10173,570,179,21
11914,359,174,20
11138,390,82,20
11073,559,177,13
11733,154,232,20
10228,343,154,20
11828,34,56,28
11848,88,162,19
11126,146,150,16
10701,474,221,22
11678,278,24,21
11750,205,169,21
10869,18,189,15
10222,43,187,17
11383,568,148,14
10590,536,201,22
11272,245,69,16
11545,590,102,25
11391,271,243,14
10447,353,51,22
10633,116,199,22
11828,565,2,23
11885,13,222,34
11720,406,26,18
10107,281,97,24
11577,410,178,25
11645,487,203,19
11754,435,165,21
11909,210,162,16
11215,226,122,25
11016,233,174,20
11108,186,137,18
11144,251,62,24
11486,323,177,22
11719,150,192,20
10065,240,122,21
10994,226,38,21
10004,221,188,20
11907,4,69,22
11424,540,74,15
11265,151,212,20
11821,503,161,10
11682,384,19,18
10026,303,177,25
11456,19,215,24
10271,356,238,25
10159,296,113,23
11705,414,58,22
10189,238,69,18
11271,406,217,19
10947,450,11,33
11584,459,109,16
11960,311,28,18
11984,195,213,18
10314,192,9,17
10567,395,128,17
10148,267,6,17
10426,139,137,23
11524,487,69,20
11800,424,3,23
11754,258,47,27
10279,119,105,21
11966,571,37,17
10161,282,211,30
10831,294,85,20
10774,550,64,30
11707,27,35,21
11297,345,218,11
10978,397,39,24
10995,17,4,23
11486,464,12,18
10675,461,15,22
10827,514,88,15
10552,180,166,25
10369,133,14,20
11853,66,234,15
11272,408,166,21
11682,147,213,16
10511,38,201,16
10253,279,78,12
11643,22,115,24
11975,271,33,16
11497,77,101,18
11843,321,168,23
11158,103,241,17
10768,430,198,22
11220,83,41,18
11001,530,108,8
10343,226,50,15
11480,467,238,26
11081,105,2,24
11188,72,29,30
10921,207,242,22
10586,78,145,20
10070,295,87,17
11332,158,13,23
10198,597,134,22
10088,201,92,22
10293,131,133,19
10652,5,36,17
10651,139,179,12
10440,320,163,20
10742,580,70,24
10180,324,114,18
11053,44,245,17
10308,211,220,22
10462,196,77,29
11716,186,128,25
11182,565,200,11
10001,331,116,19
11228,529,54,26
10157,1,67,18
11975,77,1,18
10902,71,208,16
10728,311,67,26
11832,218,120,27
10788,405,184,14
11628,552,199,25
11636,135,228,20
11333,351,134,20
10518,407,38,20
11509,41,107,26
10331,306,123,13
10014,441,17,25
10174,362,172,19
11417,142,78,17
10345,22,245,19
11535,489,114,20
11216,106,123,14
10458,476,163,15
11594,177,179,19
10334,151,3,18
11295,321,85,15
11727,202,70,21
11621,565,208,24
11532,497,153,26
10699,174,110,16
10882,345,53,24
10758,187,33,18
10547,492,31,19
11352,475,97,14
11735,415,232,23
11290,390,161,22
10161,177,213,19
11564,278,149,19
11243,387,125,15
11839,475,160,25
10518,423,248,13
10493,552,97,21
11698,286,210,23
10896,338,147,17
10703,221,143,18
11780,334,10,23
10897,337,179,19
11454,244,180,24
11382,61,67,23
11253,1,187,15
10152,123,213,16
11344,448,60,16
11040,216,93,32
11106,181,105,22
11573,163,38,22
10943,276,65,24
11097,323,113,17
11818,24,1,21
10243,469,170,23
11103,204,232,22
10590,36,187,22
10497,495,209,24
10439,331,6,15
11494,431,236,19
11031,325,181,22
11876,317,20,21
11833,323,31,16
11999,474,182,15
10089,87,86,20
10537,561,48,21
11135,442,190,28
11967,348,13,15
10008,584,219,16
11656,204,219,17
11245,337,217,17
11655,253,31,16
11039,384,76,21
11958,339,242,15
11685,491,35,17
11257,433,152,25
10555,469,44,16
10481,16,154,10
10171,486,137,22
11627,42,108,18
11255,443,93,28
10380,172,182,19
11847,78,63,22
10400,423,183,18
10511,338,189,22
11270,394,148,12
11692,274,228,21
11555,406,144,14
11423,153,180,13
10356,412,187,22
10582,555,144,21
11439,548,241,16
11331,584,225,18
10659,58,109,10
10840,523,124,17
10766,484,170,26
11954,589,70,17
10448,36,7,24
10461,403,86,30
10695,162,50,20
10408,42,71,25
10862,311,149,29
11565,43,48,17
11687,528,146,24
10795,239,203,26
11526,437,64,21
11422,172,221,19
10622,364,4,23
11228,212,66,17
11048,449,219,15
11317,444,119,22
11561,329,7,26
11031,165,234,17
10232,441,67,22
11590,584,142,14
11944,88,87,13
11817,320,246,26
11551,41,12,20
11637,131,67,18
10430,351,31,12
10308,579,122,19
10621,14,209,14
11947,497,165,23
11694,347,204,29
10863,187,40,22
11713,144,174,14
10640,566,137,19
10216,222,138,26
10093,256,30,17
10069,126,48,27
11194,324,220,15
11858,399,33,25
10363,188,203,17
10961,552,180,21
10172,240,170,15
10377,143,81,21
10832,426,196,23
11080,214,15,16
10311,63,13,22
10018,242,125,26
10512,211,125,21
10274,291,113,24
11252,89,141,18
11932,287,163,17
10047,124,15,15
11632,320,53,22
10668,468,200,23
11982,446,32,24
10358,258,208,15
10082,316,190,23
11945,17,131,18
10299,586,220,16
10168,391,9,14
10898,591,156,17
11136,435,31,25
10627,91,35,22
11430,359,134,16
11446,209,208,15
10410,376,19,18
11031,156,111,15
11118,249,31,21
11044,587,200,20
11290,458,89,12
11842,449,242,19
11235,210,33,22
11840,84,112,14
11756,306,201,17
11826,66,91,20
10211,456,225,22
10664,81,224,16
11044,149,173,28
10905,255,31,19
10140,519,54,19
11368,350,94,24
11181,554,54,22
10483,51,163,16
11186,579,162,18
11789,570,191,21
10888,439,106,10
10950,170,15,18
10309,50,212,22
11948,457,209,17
10036,299,218,21
11816,173,95,20
11450,419,30,16
10214,571,78,11
11498,193,42,15
11585,442,157,18
11918,220,142,18
10182,158,111,14
10412,382,131,22
11584,567,110,20
10982,328,89,15
10085,82,113,20
10053,178,59,22
11403,514,177,26
11908,124,135,28
10314,364,31,23
11487,15,135,21
10790,409,64,18
11017,34,21,21
10938,472,68,21
10768,168,210,21
10799,138,97,22
11517,588,14,22
11116,214,32,21
11679,92,85,21
10948,455,133,21
10141,562,125,16
10094,450,180,20
11326,559,152,12
11089,490,199,26
11408,408,165,18
11968,249,31,18
10080,438,223,22
10202,427,60,19
10081,349,167,23
11295,141,85,22
11354,242,73,19
11904,465,3,17
10736,486,148,16
10929,120,58,17
10192,7,32,26
10948,444,97,22
11825,312,130,22
10447,444,123,24
11746,416,178,19
10234,182,174,14
10785,93,20,15
10922,188,82,21
10244,247,130,24
10323,288,219,13
10745,552,144,25
11343,211,127,21
10209,368,223,19
11639,536,142,30
10226,217,134,16
11905,100,108,24
11025,558,191,12
10524,421,166,22
11830,65,228,19
10284,346,130,24
10158,555,21,22
10138,558,88,20
10598,440,163,21
10716,25,59,25
10607,468,67,20
10918,455,83,14
11459,199,55,19
11084,506,65,17
10036,69,221,18
10526,92,121,22
10527,310,21,15
10093,89,181,15
10262,244,29,19
11179,338,128,19
10042,419,145,14
11802,238,5,22
11122,242,248,16
10358,245,207,23
11195,202,227,26
11194,266,50,27
11633,121,74,25
11888,80,40,21
11777,280,20,11
10303,181,185,16
11205,437,188,21
10735,597,103,17
11903,146,194,23
10556,535,119,30
11950,467,211,11
11826,378,213,19
10903,503,225,23
11769,530,20,23
11593,316,92,12
11441,354,236,16
10788,123,132,15
11502,281,155,21
11462,260,78,15
10356,35,198,22
10782,82,214,20
11478,296,90,17
11172,342,190,22
11078,398,232,19
10281,101,76,24
10508,73,61,19
11922,421,230,19
10139,424,97,16
10363,220,108,21
11915,386,219,22
10164,426,154,26
10094,120,195,19
10421,457,15,21
10750,517,23,13
10307,100,181,20
10168,8,245,17
11234,464,115,19
11509,410,92,17
11336,385,21,22
11280,508,53,18
10026,415,145,25
11536,86,186,15
10563,403,110,14
10600,1,245,22
11173,546,54,7
10845,441,151,26
10210,500,231,21
11212,64,176,30
11747,219,168,21
10407,424,149,25
11478,17,214,26
11301,499,70,16
11701,351,239,20
11369,253,144,22
11865,575,88,20
10637,104,5,25
10840,372,245,18
11985,579,247,11
11859,25,163,18
10360,88,137,17
11804,346,187,25
11706,79,100,26
11935,156,86,19
11762,480,121,16
11326,487,217,18
11574,528,46,33
11441,287,155,21
11060,440,128,23
11593,41,68,16
11201,57,219,20
11091,451,47,11
10590,259,215,22
11968,378,120,21
11397,70,245,30
10942,148,5,17
11674,62,232,13
10808,270,90,17
10896,389,29,12
10206,184,25,15
11766,22,231,19
10556,554,89,25
10167,42,51,37
11721,221,31,22
11074,193,201,17
11550,165,210,18
11031,522,9,12
10162,410,61,21
10495,461,233,23
10934,52,140,20
11866,597,35,19
10865,322,183,16
10046,64,154,25
10573,143,230,21
10099,374,49,28
10472,239,168,27
11787,433,142,16
10142,453,65,18
10090,92,86,29
10470,445,236,17
10630,327,15,22
10505,262,4,26
10417,12,234,13
10174,514,106,11
11103,516,63,21
10260,497,35,23
10636,442,127,25
10816,95,191,27
10663,35,143,16
10960,582,136,26
10169,414,196,22
10646,97,74,14
10343,201,174,14
11187,449,144,21
10640,441,241,19
11078,405,145,29
11891,426,186,21
10217,26,134,10
10083,17,225,13
10374,147,19,12
11818,510,172,13
10624,513,85,25
11919,263,144,13
10941,285,150,21
10748,435,212,23
10135,296,211,28
10307,593,31,22
10484,375,192,23
11043,154,14,13
11433,128,183,16
10237,354,244,26
10767,562,244,22
11050,401,199,28
11365,360,107,27
10229,122,138,19
10907,503,248,14
10474,527,181,25
11861,522,194,24
10705,375,169,25
10672,188,51,18
11076,414,47,22
11870,261,202,16
11512,330,243,27
11459,360,77,18
10087,146,76,19
10062,263,187,19
11187,248,185,21
11742,326,220,14
10597,451,30,16
10867,218,104,17
10347,51,190,20
10982,577,57,16
11871,307,194,21
11579,128,125,30
10117,26,98,28
11155,475,238,27
10104,73,75,15
11908,444,22,15
10994,382,125,21
11820,174,236,30
11728,6,239,21
11763,532,81,20
11296,474,31,20
10235,402,197,23
11631,572,198,16
10271,61,156,15
10215,160,67,16
10279,577,94,22
10470,369,117,19
10117,422,50,20
11161,285,167,22
11949,170,108,24
11696,535,112,16
11850,444,190,17
11938,561,51,17
10454,132,141,27
10965,147,218,14
11890,366,50,24
11704,380,189,21
11828,242,67,21
10981,130,144,18
10899,355,73,18
11892,438,107,28
10843,90,69,22
11854,109,58,16
10945,124,71,15
10918,470,189,22
10387,543,197,15
10938,563,35,19
11106,7,100,10
11564,473,60,22
10229,525,47,23
11109,494,224,25
11760,238,137,22
10587,90,107,22
11359,56,90,20
11665,513,17,19
11148,90,84,23
11050,350,3,24
10275,396,52,27
10859,413,189,16
10356,435,191,20
10574,421,30,24
11817,392,138,22
11865,592,110,16
11603,193,247,28
11819,123,72,23
11709,78,114,25
11065,296,25,12
11009,532,115,23
11281,209,212,22
11751,83,66,13
11055,518,58,26
10075,43,217,19
11843,154,240,19
10104,123,207,20
10693,232,172,21
10790,229,34,17
11922,287,8,14
11729,108,159,21
11804,158,214,11
10429,197,195,21
11399,519,100,20
10900,543,112,24
11647,38,66,20
10063,277,123,20
11434,587,88,24
10562,335,22,19
10069,514,222,28
11079,20,210,10
10943,268,124,29
10071,47,185,26
11636,316,160,14
11042,155,55,24
11379,241,42,28
10983,223,110,22
11024,413,203,21
10000,206,94,24
10688,445,163,27
10263,591,166,29
11592,498,236,13
11196,510,96,18
11167,507,241,26
11245,184,43,21
10919,588,91,25
11157,510,206,24
10217,498,225,18
11176,519,215,22
11666,39,12,15
10030,421,196,20
11055,370,138,19
10771,379,2,21
10803,297,152,24
10349,202,21,19
10309,488,100,21
10838,42,155,20
11164,77,178,14
10439,419,226,26
10289,583,29,13
10640,444,205,20
10484,88,174,25
10127,237,73,23
10922,77,53,19
11521,327,159,26
10273,488,158,20
10595,337,78,26
11766,486,130,19
11080,495,10,17
10025,150,208,18
10643,574,21,18
11544,273,114,20
10676,533,197,23
10183,324,194,20
11583,372,151,22
10183,452,86,18
10944,71,245,21
11251,155,188,20
11870,492,81,13
10362,443,95,17
11305,375,133,19
10294,242,242,13
10562,204,154,20
10818,217,241,18
11893,199,44,31
10690,325,136,16
10068,46,193,24
11910,525,109,23
11236,204,229,14
10902,437,17,20
11832,253,124,22
10625,130,32,13
11363,251,178,17
11539,340,121,12
11150,82,122,17
10831,286,50,26
10414,193,158,28
11562,106,183,26
10073,379,189,17
10200,320,126,19
11269,134,38,18
11573,304,21,18
10648,292,132,13
10200,575,94,13
10259,267,161,18
10166,48,201,20
10968,508,92,16
10940,563,154,14
10555,348,100,23
11938,160,188,23
11664,303,159,20
11048,295,244,25
10284,48,112,20
10015,150,65,24
10725,40,201,17
11506,250,118,9
10287,109,218,17
10389,153,69,17
10331,585,248,22
10556,466,67,17
11256,14,115,14
10326,429,126,24
10518,310,8,18
10563,379,46,20
10602,526,90,18
10192,475,65,24
10662,22,20,16
10000,204,71,25
11739,70,220,18
10263,231,29,12
11124,294,104,19
11456,95,155,11
11892,341,121,15
10741,432,215,14
10847,336,133,17
11036,95,186,14
11711,31,2,24
10180,533,62,12
11218,287,212,21
11038,534,196,19
11889,130,71,18
10332,238,97,17
11525,419,144,21
10520,591,80,20
11666,403,40,17
10377,553,246,18
11239,287,206,21
11320,139,67,16
11991,543,10,23
10543,148,186,20
11662,40,175,20
11698,428,189,13
11693,370,62,18
11348,272,217,18
11285,69,30,24
11150,85,240,23
10197,338,113,20
10987,344,115,21
11218,178,137,20
10282,414,23,21
10354,390,126,19
10358,127,130,22
10608,363,134,24
11343,285,177,25
10615,152,184,21
10537,393,164,30
10215,126,126,25
11240,61,89,21
10274,320,166,28
11539,541,70,12
10828,328,173,12
11391,443,145,19
10149,89,27,23
10285,174,90,15
11456,593,185,21
10043,161,176,19
11618,237,37,18
10693,495,124,22
11595,559,166,14
11923,572,69,23
10893,186,111,25
11231,367,180,19
11887,211,143,16
10067,64,236,17
11834,172,16,15
11669,420,184,25
10408,318,216,18
11343,419,86,19
10232,396,35,18
10627,581,231,25
10866,265,125,13
10263,255,158,23
10466,351,220,21
11082,594,179,20
11931,356,92,32
11876,252,126,14
10858,437,135,23
11622,74,185,20
10887,419,107,19
10855,202,237,17
10669,389,81,16
10767,36,63,21
11680,276,7,25
11201,279,143,21
10248,433,68,21
11687,407,24,17
10399,76,107,15
11911,517,209,19
11011,122,165,26
11734,205,133,22
10303,81,164,19
11094,562,169,17
10693,57,185,23
11189,275,139,16
10596,2,228,25
11216,366,50,19
10409,40,220,20
11436,576,75,17
10972,394,207,25
10829,255,49,35
11810,300,38,22
11299,161,246,23
10843,584,170,23
11852,122,175,24
10339,344,152,23
10932,575,1,18
10729,448,169,21
10490,576,134,27
11630,533,48,22
11385,146,203,18
10757,170,248,21
11582,223,6,16
10117,187,189,15
10754,237,191,31
11298,204,195,16
11868,595,182,17
10661,396,81,12
11630,513,98,26
11927,455,144,19
11574,84,203,20
10702,204,45,31
10893,527,173,21
11721,417,169,16
10906,262,203,15
10772,469,79,13
10065,485,116,22
10308,206,105,17
10802,441,247,18
10219,96,130,14
11204,203,104,25
11812,99,207,30
10362,443,4,22
11756,233,23,20
10137,484,226,20
11232,375,155,15
10751,74,94,13
10022,9,126,16
11665,501,186,17
10280,455,77,28
11322,530,240,12
10210,311,227,18
10126,365,49,22
10914,284,33,17
10400,75,142,22
11856,324,19,17
10664,195,117,24
10876,515,50,16
11799,153,230,23
10608,468,11,21
10818,292,144,15
11509,565,157,16
10661,267,19,21
10202,300,224,21
10129,549,149,19
11150,530,39,18
11985,487,218,29
11408,461,122,17
10411,452,235,16
10300,577,5,18
10042,441,69,23
11428,29,49,16
10775,48,9,19
10364,111,150,21
10976,425,217,19
10498,266,170,12
10889,58,33,21
11416,36,218,21
10256,489,242,26
11755,252,12,16
11579,261,205,29
10026,148,77,17
11236,151,13,21
10017,30,234,19
10282,299,162,18
10179,474,122,23
11313,328,46,22
10541,336,102,17
10161,596,83,22
11644,443,133,21
10532,534,183,19
11851,532,80,13
11089,308,56,23
11756,506,133,20
10061,80,86,28
11851,40,216,29
10736,401,50,24
10021,598,5,17
10237,97,84,18
11949,457,184,18
10595,328,107,19
11128,424,14,29
11017,372,20,20
11043,516,7,21
11065,321,137,24
11880,95,91,17
11268,172,231,26
11261,35,243,27
11430,459,229,14
10990,537,38,14
10593,579,179,15
11231,241,117,19
10863,534,12,21
10919,246,54,19
10590,274,155,22
10858,250,56,23
10302,104,160,23
11601,277,21,10
10369,410,164,21
11094,196,2,11
11998,301,79,27
11840,83,200,15
11436,385,184,18
10632,505,65,21
10742,455,9,20
10086,501,154,17
11474,545,49,30
11035,310,66,19
11427,496,237,18
10934,580,124,10
10904,324,71,21
11903,512,200,26
11834,231,219,18
11162,239,41,26
11871,22,219,16
10220,99,221,21
10508,226,206,20
10112,269,25,18
11214,25,87,19
10271,27,138,24
11992,115,144,22
11393,49,202,22
10214,498,232,31
10030,426,150,12
11679,498,35,22
11182,355,175,22
10725,352,213,11
11719,33,116,15
11351,119,141,23
10209,53,245,15
11305,139,179,17
10149,199,145,22
11248,295,123,19
10574,260,143,19
11148,585,136,17
10284,576,134,16
11066,107,47,23
10502,182,107,18
10071,83,20,27
11083,42,201,26
11290,261,50,26
10384,518,143,17
10337,310,244,24
10154,513,154,26
10138,424,227,22
11548,484,231,19
11763,51,106,13
11822,544,32,22
11973,469,36,26
10390,31,241,21
11086,583,212,19
10420,121,203,14
11755,464,198,19
10675,436,93,21
